Incident_ID,Company_Name,Industry,Attack_Type,Date_of_Incident,Breach_Size,Financial_Loss,Country,Attack_Vector,Mitigation_Time,Year,Month,Day
2237,"Duffy, Johnson And Sherman",Healthcare,Denial of Service,2019-08-29,3639580.0,1821316.25,Italy,Insider Threat,10,2019,8,29
2238,Dorsey-Gibbs,Telecommunications,Denial of Service,2019-10-10,4348452.0,4320377.55,Belgium,Phishing,56,2019,10,10
2239,"Kim, Moore And Meyer",Healthcare,Supply Chain Attack,2019-07-14,4490401.0,792119.58,Belgium,Compromised Vendor,11,2019,7,14
2240,Bush-Chandler,Tech,Malware,2018-10-14,9356893.0,2395041.94,Uk,Phishing,37,2018,10,14
2241,Moore Group,Tech,Phishing,2018-07-02,5242849.0,565738.99,Sweden,Phishing,7,2018,7,2
2242,Nelson-Schaefer,Manufacturing,Denial of Service,2018-12-11,2015780.0,922445.51,France,Compromised Vendor,56,2018,12,11
2243,Vargas Inc,Finance,Ransomware,2018-08-24,9560891.0,4021119.08,Uk,Phishing,34,2018,8,24
2244,Holloway Plc,Tech,Ransomware,2019-09-20,6679989.0,767927.31,Uk,Spear Phishing,6,2019,9,20
2245,"Johnson, Scott And Johnson",Retail,Phishing,2019-04-05,3212902.0,3444581.98,Uk,Phishing,37,2019,4,5
2246,Woodard-Parker,Manufacturing,Supply Chain Attack,2018-08-21,9513972.0,2828768.45,Sweden,Spear Phishing,8,2018,8,21
2247,"Silva, Miller And Cook",Manufacturing,Ransomware,2019-01-17,5340059.0,2102591.19,Belgium,DDoS Attack,36,2019,1,17
2248,Vasquez Inc,Healthcare,Ransomware,2018-03-31,1899600.0,2104662.87,Spain,Compromised Vendor,30,2018,3,31
2249,Sparks Ltd,Retail,Phishing,2019-09-30,2539496.0,2340326.61,Italy,Compromised Vendor,46,2019,9,30
2250,Dougherty Llc,Healthcare,Data Breach,2018-01-11,3280606.0,307231.86,Spain,Phishing,10,2018,1,11
2251,"Fritz, Johnson And Silva",Retail,Phishing,2019-07-30,4950575.0,2946402.87,Sweden,Phishing,25,2019,7,30
2252,"Charles, Dunn And Perez",Manufacturing,Phishing,2019-09-09,6907907.0,2016253.18,Uk,Phishing,55,2019,9,9
2253,Joyce-Schmidt,Healthcare,Ransomware,2019-09-10,8333538.0,1810569.04,Netherlands,DDoS Attack,60,2019,9,10
2254,White Ltd,Manufacturing,Malware,2018-02-09,4685292.0,4502711.29,Uk,Compromised Vendor,24,2018,2,9
2255,Williams Group,Retail,Phishing,2018-10-24,3813853.0,4489276.17,Sweden,DDoS Attack,41,2018,10,24
2256,Bell-Martin,Telecommunications,Malware,2018-10-23,4099862.0,4626098.44,Netherlands,Insider Threat,46,2018,10,23
2257,Price-Kelly,Retail,Phishing,2018-06-26,9430581.0,3582262.22,Belgium,Phishing,39,2018,6,26
2258,"Watkins, Johnson And Perez",Manufacturing,Ransomware,2019-07-13,8413271.0,2589324.53,Sweden,Phishing,60,2019,7,13
2259,"Richardson, Padilla And Crawford",Retail,Ransomware,2018-11-17,170534.0,633550.97,Germany,Phishing,43,2018,11,17
2260,Larson-Baker,Retail,Ransomware,2019-07-10,9722202.0,2745022.25,Spain,Phishing,45,2019,7,10
2261,Newton-Moreno,Tech,Data Breach,2019-10-02,366692.0,2392859.79,Belgium,DDoS Attack,37,2019,10,2
2262,Clark-Holder,Telecommunications,Denial of Service,2019-09-08,7900700.0,1009652.95,Spain,Compromised Vendor,25,2019,9,8
2263,Gordon And Sons,Healthcare,Supply Chain Attack,2018-08-22,7857096.0,3589868.46,Belgium,Compromised Vendor,42,2018,8,22
2264,Price Ltd,Healthcare,Malware,2018-12-31,3376014.0,2258720.61,Belgium,Phishing,40,2018,12,31
2265,Freeman-Johnson,Retail,Ransomware,2018-01-19,6367931.0,4139975.16,Netherlands,Phishing,47,2018,1,19
2266,Green-Garcia,Manufacturing,Ransomware,2018-10-22,4950575.0,1985955.57,France,Phishing,37,2018,10,22
2267,"Allen, Walker And Gonzalez",Tech,Ransomware,2018-12-19,1347417.0,3408292.68,France,Compromised Vendor,37,2018,12,19
2268,"Ramos, Kent And Kelley",Tech,Ransomware,2019-03-03,3375743.0,878863.65,Spain,Spear Phishing,22,2019,3,3
2269,Cole Inc,Manufacturing,Malware,2018-08-09,6934729.0,2646911.79,Netherlands,Phishing,16,2018,8,9
2270,Ortiz Llc,Retail,Data Breach,2019-09-01,4950575.0,2366179.12,Uk,Compromised Vendor,55,2019,9,1
2271,"Duarte, Barrett And Clark",Manufacturing,Data Breach,2019-10-15,2533115.0,3700658.71,Netherlands,DDoS Attack,46,2019,10,15
2272,Gross Inc,Healthcare,Ransomware,2018-07-26,2175667.0,662425.14,Belgium,Malware Infection,33,2018,7,26
2273,Moore-Bailey,Healthcare,Ransomware,2019-03-22,5353652.0,438393.09,Sweden,DDoS Attack,28,2019,3,22
2274,Ellis-Vazquez,Manufacturing,Data Breach,2019-03-06,5642607.0,1938081.35,Belgium,DDoS Attack,14,2019,3,6
2275,Morris Plc,Telecommunications,Ransomware,2019-07-24,2809273.0,3227737.51,Italy,DDoS Attack,60,2019,7,24
2276,Davis Inc,Manufacturing,Malware,2018-08-30,4950575.0,698522.57,Sweden,Phishing,12,2018,8,30
2277,Rivera-Thompson,Healthcare,Ransomware,2018-10-27,9607729.0,3159925.93,Belgium,DDoS Attack,49,2018,10,27
2278,"Miller, Compton And Downs",Retail,Malware,2018-09-04,8258164.0,3151142.71,France,DDoS Attack,33,2018,9,4
2279,"Cox, Hernandez And Stone",Retail,Ransomware,2019-01-02,5379431.0,1176796.98,Sweden,Spear Phishing,30,2019,1,2
2280,"Lee, Davis And Owens",Tech,Data Breach,2019-02-26,4950575.0,1724642.17,Italy,Compromised Vendor,38,2019,2,26
2281,Sexton Ltd,Healthcare,Ransomware,2018-12-02,3831842.0,4816040.64,Belgium,Malware Infection,42,2018,12,2
2282,Gray Inc,Manufacturing,Ransomware,2019-12-27,4673410.0,3214863.72,Uk,DDoS Attack,59,2019,12,27
2283,Martin-Arias,Healthcare,Phishing,2019-01-22,2329525.0,806672.48,Spain,Compromised Vendor,14,2019,1,22
2284,"Davis, Dillon And Martinez",Retail,Data Breach,2019-08-28,7168079.0,4957016.28,Uk,DDoS Attack,58,2019,8,28
2285,Hughes Group,Healthcare,Malware,2019-11-29,5437444.0,3136110.61,Italy,Compromised Vendor,27,2019,11,29
2286,Allen-Anderson,Healthcare,Data Breach,2018-02-14,307144.0,4238196.51,Uk,Phishing,54,2018,2,14
2287,"Spears, Parrish And Dixon",Tech,Data Breach,2018-06-16,3360027.0,4886183.34,Netherlands,DDoS Attack,10,2018,6,16
2288,Hughes And Sons,Retail,Ransomware,2018-02-23,5392154.0,706716.16,Uk,Compromised Vendor,39,2018,2,23
2289,Landry-Rodriguez,Tech,Data Breach,2018-02-24,4950575.0,1632534.92,Sweden,Phishing,58,2018,2,24
2290,"Gallagher, Atkins And Roberts",Telecommunications,Malware,2019-05-15,7072223.0,1590748.15,France,Compromised Vendor,9,2019,5,15
2291,"Sweeney, King And Tucker",Retail,Phishing,2019-10-13,4950575.0,2012553.31,Belgium,DDoS Attack,35,2019,10,13
2292,Crane Group,Tech,Phishing,2018-11-17,4393998.0,3959769.45,Belgium,Compromised Vendor,21,2018,11,17
2293,"Berry, Ross And Reed",Tech,Phishing,2019-08-26,419226.0,543082.4,Netherlands,Insider Threat,50,2019,8,26
2294,"Nguyen, Young And Arnold",Manufacturing,Data Breach,2019-01-05,4950575.0,3234059.99,Spain,Spear Phishing,20,2019,1,5
2295,Conway-Thompson,Healthcare,Ransomware,2018-10-02,5167381.0,3576418.01,Uk,Phishing,55,2018,10,2
2296,Fields-Nichols,Retail,Data Breach,2019-05-15,139881.0,520084.05,Belgium,Insider Threat,34,2019,5,15
2297,Bird Inc,Healthcare,Data Breach,2018-08-30,3553338.0,694531.04,Belgium,Compromised Vendor,34,2018,8,30
2298,"Fields, Hobbs And Lopez",Healthcare,Ransomware,2018-07-22,4950575.0,890681.81,Belgium,Phishing,28,2018,7,22
2299,"Raymond, Jordan And Cook",Retail,Malware,2018-02-15,7125059.0,1921134.76,Sweden,Insider Threat,46,2018,2,15
2300,"Martinez, Thomas And Reese",Telecommunications,Denial of Service,2018-11-17,2028942.0,2514833.33,Uk,Phishing,31,2018,11,17
2301,Ross-Ward,Manufacturing,Denial of Service,2019-01-09,7194263.0,3928356.59,Netherlands,Compromised Vendor,55,2019,1,9
2302,"Jones, Rose And Marshall",Retail,Ransomware,2018-07-22,2219081.0,2787730.4,Uk,Phishing,27,2018,7,22
2303,Hart-Vaughan,Retail,Phishing,2019-12-17,9391423.0,2841997.88,Belgium,Phishing,55,2019,12,17
2304,Young-Hayes,Retail,Denial of Service,2019-09-11,5542961.0,3830447.25,Uk,Compromised Vendor,17,2019,9,11
2305,"Fuller, James And Castillo",Manufacturing,Malware,2018-02-19,2702409.0,4088755.47,Belgium,DDoS Attack,45,2018,2,19
2306,Davis Plc,Finance,Malware,2018-04-15,4096645.0,2141536.46,Germany,Spear Phishing,9,2018,4,15
2307,Thompson-Barnes,Tech,Malware,2019-03-28,219066.0,281501.09,Sweden,Insider Threat,6,2019,3,28
2308,"Anderson, Lewis And Williams",Manufacturing,Ransomware,2019-05-31,9686971.0,4667163.69,Netherlands,Phishing,39,2019,5,31
2309,Wilson Group,Retail,Ransomware,2019-02-13,7805310.0,1347904.83,Uk,Phishing,38,2019,2,13
2310,Craig-Ross,Healthcare,Data Breach,2018-03-24,8148504.0,206593.16,Netherlands,Phishing,16,2018,3,24
2311,Hamilton Inc,Manufacturing,Phishing,2019-04-24,2973987.0,2520298.64,Uk,Compromised Vendor,50,2019,4,24
2312,Wilson-Phillips,Healthcare,Ransomware,2019-07-30,2315710.0,4028289.69,Spain,Phishing,19,2019,7,30
2313,Bolton Ltd,Tech,Ransomware,2018-04-24,8575065.0,4252454.66,Belgium,Spear Phishing,16,2018,4,24
2314,Mccormick-Austin,Manufacturing,Ransomware,2019-07-20,9856528.0,4231108.76,Netherlands,DDoS Attack,37,2019,7,20
2315,"Nguyen, Clark And Rodriguez",Manufacturing,Ransomware,2018-09-11,6948708.0,2218580.59,Belgium,Phishing,60,2018,9,11
2316,"Allen, Riddle And Turner",Retail,Malware,2018-06-29,8333818.0,2861216.93,Belgium,Phishing,25,2018,6,29
2317,"Garcia, Hill And Hernandez",Healthcare,Ransomware,2019-01-16,5474396.0,4242563.81,Sweden,DDoS Attack,49,2019,1,16
2318,Holden-Shaw,Manufacturing,Data Breach,2018-02-12,4367602.0,2898526.05,Uk,Phishing,22,2018,2,12
2319,"Allen, Yoder And Ruiz",Telecommunications,Ransomware,2018-12-12,5359664.0,758840.01,Sweden,DDoS Attack,46,2018,12,12
2320,Thornton-Thomas,Retail,Data Breach,2019-09-24,598902.0,1324671.61,Spain,Compromised Vendor,48,2019,9,24
2321,Estrada-Carey,Healthcare,Phishing,2018-12-14,4950575.0,786242.06,Uk,Compromised Vendor,13,2018,12,14
2322,"Griffin, Garcia And Mitchell",Retail,Data Breach,2019-12-25,4950575.0,3217732.05,Belgium,DDoS Attack,37,2019,12,25
2323,Kim Ltd,Retail,Denial of Service,2019-02-11,3469770.0,1018286.89,Belgium,Phishing,24,2019,2,11
2324,Dickerson-Kirby,Retail,Malware,2019-04-08,4950575.0,4789391.05,Italy,Phishing,40,2019,4,8
2325,"Jones, Hicks And Hill",Manufacturing,Phishing,2019-07-21,4115160.0,4276282.66,Uk,Compromised Vendor,46,2019,7,21
2326,"Meyers, Nguyen And Bush",Retail,Data Breach,2018-11-15,9251657.0,4889879.62,Belgium,Phishing,42,2018,11,15
2327,Garcia-Wood,Tech,Supply Chain Attack,2018-04-09,9084267.0,2359060.64,Netherlands,Insider Threat,45,2018,4,9
2328,"Garcia, Gutierrez And Cohen",Manufacturing,Ransomware,2019-04-09,2224563.0,2886768.84,Sweden,Insider Threat,16,2019,4,9
2329,Hernandez-Sexton,Manufacturing,Data Breach,2019-03-22,3870339.0,2996413.56,France,Phishing,53,2019,3,22
2330,Patrick-Brown,Healthcare,Data Breach,2019-06-30,4950575.0,1372600.05,Belgium,Compromised Vendor,28,2019,6,30
2331,"Smith, Jackson And Riley",Manufacturing,Data Breach,2019-06-01,5690209.0,222579.86,Italy,Spear Phishing,57,2019,6,1
2332,Mccoy-Williams,Retail,Ransomware,2018-08-08,4672891.0,650632.89,Sweden,Phishing,57,2018,8,8
2333,"Harris, Cohen And Kim",Manufacturing,Malware,2018-06-15,8651556.0,2814966.31,Germany,Phishing,37,2018,6,15
2334,"Bush, Brown And Harris",Manufacturing,Phishing,2018-07-03,4833253.0,3894561.16,Sweden,Compromised Vendor,50,2018,7,3
2335,Kelley-Johnson,Healthcare,Data Breach,2018-01-28,5210226.0,4383613.9,Netherlands,Phishing,27,2018,1,28
2336,Reed Llc,Retail,Malware,2018-07-27,8477554.0,3922093.42,Italy,Compromised Vendor,11,2018,7,27
2337,"Peters, Jones And Warren",Retail,Supply Chain Attack,2018-07-30,1325507.0,3065974.37,Belgium,Phishing,47,2018,7,30
2338,Elliott Plc,Telecommunications,Supply Chain Attack,2018-04-17,7451181.0,3434685.15,Sweden,DDoS Attack,57,2018,4,17
2339,Mckinney Plc,Retail,Ransomware,2019-02-25,6740039.0,3387799.68,Belgium,Insider Threat,28,2019,2,25
2340,Smith-Krause,Retail,Ransomware,2018-09-20,3294419.0,2762063.21,Belgium,Compromised Vendor,60,2018,9,20
2341,"Valentine, Cook And Harrison",Manufacturing,Malware,2019-07-01,8094322.0,1363337.43,Belgium,DDoS Attack,6,2019,7,1
2342,Robertson-Thornton,Healthcare,Data Breach,2019-11-03,4950575.0,1753321.72,Germany,Compromised Vendor,34,2019,11,3
2343,Clements-Smith,Retail,Ransomware,2018-01-07,4459109.0,1797954.39,Italy,Compromised Vendor,45,2018,1,7
2344,Marquez Group,Healthcare,Supply Chain Attack,2018-12-03,3355599.0,3923268.56,Uk,Phishing,13,2018,12,3
2345,Cole-Giles,Telecommunications,Ransomware,2019-09-11,4057332.0,484303.55,Sweden,Insider Threat,24,2019,9,11
2346,Davis-Rhodes,Manufacturing,Ransomware,2019-10-11,2734032.0,3244471.88,Sweden,Compromised Vendor,40,2019,10,11
2347,Lopez-Esparza,Healthcare,Ransomware,2018-07-02,680549.0,4356740.8,Poland,Phishing,23,2018,7,2
2348,"Anderson, Ho And Palmer",Manufacturing,Data Breach,2018-10-30,4950575.0,2927327.2,France,DDoS Attack,49,2018,10,30
2349,Nelson And Sons,Retail,Ransomware,2019-10-27,3835173.0,2620815.7,Denmark,DDoS Attack,48,2019,10,27
2350,"Lee, Shepherd And Lee",Finance,Data Breach,2019-05-09,4950575.0,4513534.76,Spain,Compromised Vendor,19,2019,5,9
2351,Gomez-Carter,Tech,Data Breach,2018-07-12,1999884.0,3160030.53,Belgium,Insider Threat,54,2018,7,12
2352,Larsen-Kelley,Retail,Supply Chain Attack,2019-12-27,4950575.0,2570978.64,Belgium,DDoS Attack,9,2019,12,27
2353,"Campbell, Morgan And Hahn",Healthcare,Supply Chain Attack,2019-12-23,4968393.0,147593.39,Belgium,DDoS Attack,51,2019,12,23
2354,Ballard Llc,Manufacturing,Malware,2019-11-06,4667271.0,1016522.57,Denmark,Compromised Vendor,9,2019,11,6
2355,"Jennings, Wright And Harris",Manufacturing,Data Breach,2018-10-02,7989553.0,563512.05,Italy,Compromised Vendor,40,2018,10,2
2356,"Santiago, Sandoval And Bruce",Manufacturing,Denial of Service,2019-09-10,4950575.0,887906.01,France,Compromised Vendor,28,2019,9,10
2357,"Rios, King And Fields",Manufacturing,Data Breach,2019-08-22,6307851.0,3738271.46,Netherlands,Phishing,18,2019,8,22
2358,Lane-Campos,Telecommunications,Supply Chain Attack,2019-02-01,3903608.0,2417395.26,Belgium,Compromised Vendor,58,2019,2,1
2359,Wood-Brown,Tech,Data Breach,2018-10-20,4950575.0,988442.35,Spain,DDoS Attack,55,2018,10,20
2360,"Orozco, Mendoza And Brennan",Telecommunications,Denial of Service,2018-06-03,1048008.0,1312272.69,Spain,Phishing,37,2018,6,3
2361,Hampton-Johnson,Finance,Phishing,2018-09-05,99728.0,417630.7,Netherlands,Insider Threat,49,2018,9,5
2362,Jones Inc,Retail,Ransomware,2019-04-29,1534424.0,2833597.49,Belgium,Phishing,17,2019,4,29
2363,"Nichols, Daniels And Mendoza",Healthcare,Data Breach,2019-05-25,8557619.0,1764831.54,Sweden,Insider Threat,52,2019,5,25
2364,Sandoval-Rodriguez,Manufacturing,Data Breach,2018-08-15,2272578.0,3910374.8,Uk,Compromised Vendor,46,2018,8,15
2365,"Smith, White And Guerrero",Manufacturing,Data Breach,2018-02-06,4780838.0,1677049.63,Belgium,Compromised Vendor,29,2018,2,6
2366,Hensley Inc,Healthcare,Phishing,2018-12-06,4950575.0,2165094.0,Spain,Compromised Vendor,12,2018,12,6
2367,"Ross, Gutierrez And Morales",Manufacturing,Phishing,2019-09-09,4647574.0,582468.46,Italy,Phishing,29,2019,9,9
2368,"Gardner, Salazar And Johnson",Healthcare,Phishing,2019-04-21,8769661.0,2465181.46,Belgium,Compromised Vendor,26,2019,4,21
2369,Hutchinson Inc,Energy,Denial of Service,2018-06-06,7955107.0,166218.88,Netherlands,Spear Phishing,16,2018,6,6
2370,Allen Ltd,Retail,Data Breach,2018-01-02,7349869.0,3534179.47,Spain,DDoS Attack,46,2018,1,2
2371,"Hamilton, Estrada And Miles",Telecommunications,Phishing,2018-03-11,4950575.0,4540125.88,Uk,Phishing,14,2018,3,11
2372,Mccann-Washington,Retail,Data Breach,2019-09-12,4169263.0,2066003.12,Netherlands,Phishing,58,2019,9,12
2373,Perez-Jackson,Retail,Data Breach,2018-04-13,1265273.0,1234669.5,Sweden,DDoS Attack,8,2018,4,13
2374,Parrish-Sandoval,Healthcare,Ransomware,2019-05-14,6140912.0,4726871.35,Belgium,Phishing,45,2019,5,14
2375,Baker-Brown,Healthcare,Ransomware,2018-01-13,1280512.0,3149668.02,Belgium,Phishing,37,2018,1,13
2376,Price-Kelly,Retail,Phishing,2019-09-28,4950575.0,490042.26,Spain,Compromised Vendor,19,2019,9,28
2377,"Lewis, Jones And Huerta",Manufacturing,Ransomware,2018-10-30,6561232.0,1156604.76,Uk,Compromised Vendor,28,2018,10,30
2378,Wright-Ortiz,Healthcare,Malware,2019-10-23,3961656.0,748723.66,Spain,Compromised Vendor,54,2019,10,23
2379,"Conley, Fisher And Cross",Manufacturing,Data Breach,2018-01-19,2129030.0,3316269.11,France,DDoS Attack,29,2018,1,19
2380,Willis-Mays,Telecommunications,Ransomware,2019-07-26,4950575.0,2923638.09,Spain,Insider Threat,46,2019,7,26
2381,Pham-Rodgers,Manufacturing,Malware,2019-10-02,7387984.0,4615298.41,Belgium,DDoS Attack,6,2019,10,2
2382,Jones Ltd,Healthcare,Ransomware,2018-04-04,7186554.0,1963144.72,Uk,Spear Phishing,21,2018,4,4
2383,Young Plc,Manufacturing,Ransomware,2019-06-02,292772.0,2668442.38,Belgium,Compromised Vendor,5,2019,6,2
2384,Carr Llc,Telecommunications,Supply Chain Attack,2018-08-19,359444.0,2758647.92,Uk,Compromised Vendor,56,2018,8,19
2385,"May, Henderson And Avila",Manufacturing,Ransomware,2018-06-01,8591283.0,1931584.52,Netherlands,DDoS Attack,52,2018,6,1
2386,"Garrett, Lowe And Arnold",Telecommunications,Data Breach,2019-02-18,4950575.0,3797745.36,Netherlands,Insider Threat,33,2019,2,18
2387,Lewis-Miller,Telecommunications,Denial of Service,2018-04-27,4095420.0,4702099.0,Belgium,Phishing,58,2018,4,27
2388,Burns And Sons,Telecommunications,Data Breach,2018-05-30,4950575.0,159202.18,Germany,Malware Infection,23,2018,5,30
2389,Watkins Llc,Manufacturing,Ransomware,2018-03-07,2488277.0,4986869.36,Sweden,Insider Threat,38,2018,3,7
2390,Cruz Ltd,Retail,Data Breach,2018-10-12,5555657.0,3815775.52,Spain,Insider Threat,24,2018,10,12
2391,Edwards-Perez,Retail,Supply Chain Attack,2019-11-03,4950575.0,3942652.73,Spain,Compromised Vendor,27,2019,11,3
2392,"Nelson, Logan And Brown",Retail,Data Breach,2018-03-02,2173705.0,2593638.85,Sweden,Compromised Vendor,49,2018,3,2
2393,Reeves Llc,Telecommunications,Malware,2019-05-15,5586350.0,2468314.35,Belgium,DDoS Attack,26,2019,5,15
2394,Massey-Lester,Retail,Data Breach,2018-07-15,3772437.0,3821799.57,Uk,DDoS Attack,51,2018,7,15
2395,Olson-Garcia,Retail,Ransomware,2019-09-05,2078902.0,3240170.91,Italy,Insider Threat,29,2019,9,5
2396,"Fisher, King And Green",Healthcare,Supply Chain Attack,2019-04-24,3352589.0,1221058.54,Uk,Compromised Vendor,34,2019,4,24
2397,"Evans, Cardenas And Norris",Healthcare,Supply Chain Attack,2019-04-05,5763806.0,4711694.39,Sweden,Phishing,56,2019,4,5
2398,Allen-Everett,Manufacturing,Denial of Service,2019-01-24,9097235.0,4563942.81,Uk,Phishing,26,2019,1,24
2399,Murray-Robinson,Manufacturing,Malware,2019-10-24,5346218.0,1664262.06,Spain,DDoS Attack,52,2019,10,24
2400,Wiley And Sons,Retail,Data Breach,2019-03-27,7914103.0,4679092.72,Poland,Malware Infection,56,2019,3,27
2401,Lin Group,Healthcare,Data Breach,2018-12-09,5017164.0,3685432.84,Belgium,DDoS Attack,44,2018,12,9
2402,"Howell, Smith And Fox",Healthcare,Ransomware,2018-07-30,7423145.0,1983253.02,Italy,Compromised Vendor,27,2018,7,30
2403,Johnson-King,Retail,Data Breach,2019-06-13,76050.0,2999973.94,Belgium,Phishing,40,2019,6,13
2404,"Moore, Buckley And Nelson",Retail,Supply Chain Attack,2018-10-27,3644698.0,3767862.16,Spain,Compromised Vendor,57,2018,10,27
2405,Shea Plc,Finance,Ransomware,2018-05-12,5073802.0,1289023.17,Belgium,DDoS Attack,25,2018,5,12
2406,Black-Miller,Retail,Denial of Service,2019-08-17,346988.0,997154.81,Belgium,DDoS Attack,41,2019,8,17
2407,"King, Butler And Wallace",Healthcare,Ransomware,2018-10-05,6492755.0,4101444.02,Uk,Phishing,48,2018,10,5
2408,"Padilla, Barnes And Owens",Manufacturing,Ransomware,2018-03-02,9990617.0,2340803.35,Uk,Phishing,21,2018,3,2
2409,Calhoun-Carpenter,Telecommunications,Ransomware,2019-04-11,6183239.0,584814.25,Belgium,DDoS Attack,49,2019,4,11
2410,"Fuller, Murray And Christian",Manufacturing,Malware,2019-05-05,6895007.0,4524770.49,Belgium,DDoS Attack,39,2019,5,5
2411,"Hughes, Vance And Romero",Telecommunications,Data Breach,2019-03-16,501701.0,2294418.27,Spain,Compromised Vendor,22,2019,3,16
2412,"Estrada, Reyes And Dalton",Energy,Malware,2019-03-22,1814924.0,4269910.05,Germany,Insider Threat,21,2019,3,22
2413,Jones Plc,Healthcare,Ransomware,2019-03-02,5726841.0,2223007.32,Spain,Insider Threat,27,2019,3,2
2414,"Murillo, Molina And Howard",Healthcare,Phishing,2019-10-31,3015733.0,4572267.66,Belgium,Compromised Vendor,54,2019,10,31
2415,Harris-Wilson,Tech,Data Breach,2019-03-07,6498019.0,4828123.94,Italy,Insider Threat,25,2019,3,7
2416,Haley Plc,Finance,Data Breach,2019-07-01,4950575.0,4563920.72,Netherlands,DDoS Attack,59,2019,7,1
2417,Reese Llc,Manufacturing,Ransomware,2018-09-28,5996565.0,2524154.41,Belgium,DDoS Attack,50,2018,9,28
2418,"Ellis, Simon And Harrell",Energy,Ransomware,2018-10-13,4950575.0,4303133.98,Belgium,Phishing,48,2018,10,13
2419,"English, Morgan And Howard",Manufacturing,Malware,2019-06-29,3846230.0,311880.86,Belgium,Phishing,31,2019,6,29
2420,Bond Ltd,Healthcare,Phishing,2019-02-05,1032824.0,3963938.87,Italy,Compromised Vendor,23,2019,2,5
2421,Brown Inc,Retail,Phishing,2019-03-11,8701921.0,3494721.68,Germany,Insider Threat,55,2019,3,11
2422,Holt-Phillips,Healthcare,Ransomware,2018-07-22,1444667.0,2683011.89,Belgium,DDoS Attack,58,2018,7,22
2423,Foster-Phillips,Telecommunications,Phishing,2018-01-17,9655364.0,2985456.74,Netherlands,DDoS Attack,32,2018,1,17
2424,Burnett And Sons,Healthcare,Ransomware,2019-04-24,2927109.0,1738823.06,France,DDoS Attack,46,2019,4,24
